ID,accbu_text,accbu_inperson,accbu_phone,accbu_sm,accbu_friend,accbu_smstatus,bu_phone,bu_inperson,bu_text,bu_sm,bu_email,bu_fbstatus,bu_smstatus,bu_image,bu_drift,bu_other,bu_never,dump_phone,dump_inperson,dump_text,Sex,Sexuality,Transgender,Child_Age,Child_Gen,Parent_Metro,Parent_Rent,Household_Size,Parent_Internet,Sexuality2,Child_Gen2,Transgender2,Parent_Metro2,Parent_Rent2,Parent_Internet2,bu_phone2,bu_inperson2,bu_text2,bu_sm2,bu_email2,bu_fbstatus2,bu_smstatus2,bu_image2,bu_drift2,bu_other2,bu_never2,dump_phone2,dump_inperson2,dump_text2
174,9.0,10.0,7.0,4.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,-1,16.0,2,1.0,1.0,3.0,1.0,Straight,Female,,Metro,Own,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
175,1.0,10.0,5.0,1.0,2.0,1.0, , , , , , , , , , , , , , , ,2,4,15.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
177,1.0,10.0,10.0,2.0,5.0,2.0, , , , , , , , , , , , , , , ,2,4,15.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
178,,,,,,, , , , , , , , , , , , , , , , , ,, ,0.0,1.0,5.0,1.0,,,,Non-metro,Own,Yes,,,,,,,,,,,,,,
179,1.0,10.0,5.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,14.0,2,1.0,1.0,5.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
180,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,6.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
181,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,7.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
182,5.0,10.0,3.0,1.0,1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,2,4,14.0,1,1.0,1.0,3.0,1.0,Straight,Male,No,Metro,Own,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes
183,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
184,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
185,1.0,10.0,1.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,14.0,2,1.0,1.0,4.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
187,7.0,10.0,8.0,9.0,6.0,3.0, , , , , , , , , , , , , , , ,2,4,13.0,2,1.0,2.0,4.0,1.0,Straight,Female,No,Metro,Rent,Yes,,,,,,,,,,,,,,
188,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,2.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
189,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,7.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
190,1.0,10.0,7.0,1.0,2.0,1.0, , , , , , , , , , , , , , , ,2,4,16.0,2,0.0,1.0,5.0,1.0,Straight,Female,No,Non-metro,Own,Yes,,,,,,,,,,,,,,
191,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,5.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
192,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
194,1.0,10.0,3.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,4,16.0,2,1.0,1.0,4.0,1.0,Straight,Female,No,Metro,Own,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
195,1.0,10.0,1.0,1.0,7.0,2.0, , , , , , , , , , , , , , , ,2,4,14.0,2,1.0,2.0,5.0,1.0,Straight,Female,No,Metro,Rent,Yes,,,,,,,,,,,,,,
196,10.0,10.0,10.0,1.0,1.0,1.0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,4,17.0,2,1.0,1.0,5.0,1.0,Straight,Female,No,Metro,Own,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes
198,1.0,10.0,8.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,17.0,1,0.0,1.0,4.0,1.0,Straight,Male,No,Non-metro,Own,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
199,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,3.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
200,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,2.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
201,5.0,7.0,7.0,2.0,6.0,1.0, , , , , , , , , , , , , , , ,2,4,14.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
203,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
204,9.0,5.0,2.0,1.0,5.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,14.0,2,1.0,1.0,5.0,1.0,Straight,Female,Yes,Metro,Own,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No
206,,,,,,, , , , , , , , , , , , , , , , , ,, ,0.0,1.0,3.0,1.0,,,,Non-metro,Own,Yes,,,,,,,,,,,,,,
207,4.0,3.0,7.0,1.0,1.0,3.0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,3,4,17.0,2,1.0,1.0,1.0,1.0,Bisexual,Female,No,Metro,Own,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes
208,3.0,10.0,5.0,2.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,15.0,1,1.0,1.0,5.0,1.0,Straight,Male,No,Metro,Own,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
210,1.0,10.0,1.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,-1,14.0,2,1.0,1.0,7.0,1.0,Straight,Female,,Metro,Own,Yes,,,,,,,,,,,,,,
211,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0, , , , , , , , , , , , , , , ,2,4,13.0,1,0.0,1.0,4.0,1.0,Straight,Male,No,Non-metro,Own,Yes,,,,,,,,,,,,,,
212,1.0,10.0,2.0,1.0,2.0,4.0, , , , , , , , , , , , , , , ,2,4,16.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
213,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,4.0,1.0,,,,Metro,Rent,Yes,,,,,,,,,,,,,,
214,1.0,10.0,8.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,2,4,16.0,2,1.0,1.0,3.0,1.0,Straight,Female,No,Metro,Own,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No
215,1.0,10.0,1.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,13.0,2,1.0,1.0,4.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
216,7.0,1.0,2.0,10.0,9.0,10.0, , , , , , , , , , , , , , , ,2,4,16.0,2,1.0,1.0,3.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
217,1.0,10.0,2.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,17.0,2,1.0,2.0,3.0,1.0,Straight,Female,No,Metro,Rent,Yes,,,,,,,,,,,,,,
218,3.0,10.0,4.0,2.0,3.0,3.0, , , , , , , , , , , , , , , ,2,4,16.0,2,1.0,1.0,3.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
219,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,3.0,1.0,,,,Metro,Rent,Yes,,,,,,,,,,,,,,
220,3.0,8.0,2.0,2.0,3.0,5.0, , , , , , , , , , , , , , , ,2,4,15.0,1,1.0,3.0,5.0,1.0,Straight,Male,No,Metro,Neither,Yes,,,,,,,,,,,,,,
221,1.0,10.0,8.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,4,17.0,1,1.0,1.0,5.0,1.0,Straight,Male,No,Metro,Own,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
222,8.0,10.0,9.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,4,17.0,1,1.0,2.0,9.0,1.0,Straight,Male,No,Metro,Rent,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
223,1.0,10.0,3.0,1.0,1.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,2,2,4,16.0,1,0.0,1.0,7.0,1.0,Straight,Male,No,Non-metro,Own,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes
225,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,3.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
226,5.0,10.0,7.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,4,15.0,2,1.0,1.0,3.0,1.0,Straight,Female,No,Metro,Own,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No
227,2.0,2.0,2.0,3.0,7.0,1.0, , , , , , , , , , , , , , , ,2,4,13.0,1,1.0,1.0,5.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
228,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,3.0,1.0,,,,Metro,Rent,Yes,,,,,,,,,,,,,,
229,8.0,10.0,9.0,3.0,5.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,14.0,1,1.0,2.0,4.0,1.0,Straight,Male,No,Metro,Rent,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
230,2.0,10.0,9.0,3.0,5.0,1.0, , , , , , , , , , , , , , , ,2,4,17.0,2,1.0,1.0,3.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
231,4.0,10.0,5.0,4.0,2.0,1.0, , , , , , , , , , , , , , , ,2,4,16.0,1,1.0,1.0,5.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
232,1.0,10.0,5.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,14.0,2,1.0,1.0,3.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
233,5.0,5.0,5.0,5.0,5.0,5.0, , , , , , , , , , , , , , , ,2,4,14.0,2,1.0,1.0,4.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
234,10.0,10.0,10.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,4,13.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
235,1.0,10.0,10.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,17.0,1,0.0,1.0,3.0,1.0,Straight,Male,No,Non-metro,Own,Yes,,,,,,,,,,,,,,
236,1.0,10.0,5.0,1.0,2.0,1.0, , , , , , , , , , , , , , , ,2,4,15.0,2,0.0,1.0,4.0,1.0,Straight,Female,No,Non-metro,Own,Yes,,,,,,,,,,,,,,
238,,,,,,, , , , , , , , , , , , , , , , , ,, ,0.0,1.0,3.0,1.0,,,,Non-metro,Own,Yes,,,,,,,,,,,,,,
239,3.0,10.0,5.0,2.0,4.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,4,15.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No
240,5.0,9.0,2.0,5.0,1.0,5.0, , , , , , , , , , , , , , , ,2,-1,16.0,2,0.0,3.0,5.0,1.0,Straight,Female,,Non-metro,Neither,Yes,,,,,,,,,,,,,,
242,5.0,10.0,2.0,1.0,3.0,4.0, , , , , , , , , , , , , , , ,2,4,16.0,2,1.0,2.0,3.0,1.0,Straight,Female,No,Metro,Rent,Yes,,,,,,,,,,,,,,
243,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,3.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
244,6.0,8.0,8.0,4.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,2,4,16.0,1,1.0,1.0,5.0,1.0,Straight,Male,No,Metro,Own,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes
245,1.0,1.0,1.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,5,4,14.0,2,1.0,2.0,3.0,1.0,Not sure,Female,No,Metro,Rent,Yes,,,,,,,,,,,,,,
246,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,3.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
247,1.0,10.0,10.0,8.0,3.0,7.0, , , , , , , , , , , , , , , ,2,4,14.0,1,1.0,1.0,3.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
248,3.0,10.0,8.0,1.0,4.0,1.0, , , , , , , , , , , , , , , ,2,4,15.0,1,0.0,1.0,7.0,1.0,Straight,Male,No,Non-metro,Own,Yes,,,,,,,,,,,,,,
249,3.0,10.0,5.0,2.0,4.0,1.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,16.0,2,0.0,2.0,2.0,1.0,Straight,Female,No,Non-metro,Rent,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No
251,1.0,10.0,3.0,1.0,2.0,4.0, , , , , , , , , , , , , , , ,2,4,17.0,2,1.0,2.0,3.0,1.0,Straight,Female,No,Metro,Rent,Yes,,,,,,,,,,,,,,
252,8.0,5.0,9.0,6.0,5.0,5.0, , , , , , , , , , , , , , , ,2,4,15.0,2,1.0,2.0,5.0,1.0,Straight,Female,No,Metro,Rent,Yes,,,,,,,,,,,,,,
254,2.0,10.0,9.0,4.0,1.0,5.0, , , , , , , , , , , , , , , ,2,4,17.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
255,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
257,1.0,10.0,1.0,1.0,1.0,6.0, , , , , , , , , , , , , , , ,2,4,15.0,1,1.0,1.0,5.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
258,8.0,10.0,9.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,15.0,1,1.0,1.0,3.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
259,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,4.0,1.0,,,,Metro,Rent,Yes,,,,,,,,,,,,,,
260,7.0,10.0,9.0,1.0,8.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,2,4,16.0,2,1.0,1.0,5.0,1.0,Straight,Female,No,Metro,Own,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No
261,9.0,6.0,8.0,10.0,1.0,8.0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,2,4,14.0,2,1.0,2.0,4.0,1.0,Straight,Female,No,Metro,Rent,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes
263,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,5.0,1.0,,,,Metro,Rent,Yes,,,,,,,,,,,,,,
264,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,3.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
265,5.0,1.0,2.0,5.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,17.0,2,1.0,1.0,5.0,1.0,Straight,Female,No,Metro,Own,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
266,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,3.0,4.0,0.0,,,,Metro,Neither,No,,,,,,,,,,,,,,
268,5.0,10.0,10.0,2.0,1.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,2,4,13.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No
269,4.0,1.0,2.0,5.0,3.0,6.0, , , , , , , , , , , , , , , ,2,-1,13.0,2,1.0,1.0,4.0,1.0,Straight,Female,,Metro,Own,Yes,,,,,,,,,,,,,,
270,10.0,1.0,10.0,10.0,10.0,10.0, , , , , , , , , , , , , , , ,2,4,17.0,2,1.0,1.0,4.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
271,1.0,10.0,5.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,4,16.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes
273,1.0,10.0,5.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,17.0,2,1.0,1.0,4.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
274,10.0,10.0,1.0,9.0,6.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,4,17.0,2,1.0,1.0,4.0,1.0,Straight,Female,No,Metro,Own,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No
275,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0, , , , , , , , , , , , , , , ,2,4,14.0,2,1.0,1.0,4.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
276,3.0,1.0,1.0,1.0,4.0,6.0, , , , , , , , , , , , , , , ,2,4,15.0,1,1.0,1.0,5.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
278,1.0,10.0,10.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,17.0,2,1.0,3.0,3.0,1.0,Straight,Female,No,Metro,Neither,Yes,,,,,,,,,,,,,,
279,8.0,10.0,10.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,4,15.0,2,1.0,1.0,4.0,1.0,Straight,Female,No,Metro,Own,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes
280,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,4.0,1.0,,,,Metro,Rent,Yes,,,,,,,,,,,,,,
281,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,3.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
282,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,6.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
283,1.0,10.0,9.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,15.0,2,1.0,1.0,4.0,1.0,Straight,Female,No,Metro,Own,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
284,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
285,1.0,10.0,1.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,17.0,1,0.0,1.0,4.0,1.0,Straight,Male,No,Non-metro,Own,Yes,,,,,,,,,,,,,,
286,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
287,7.0,10.0,3.0,2.0,5.0,2.0, , , , , , , , , , , , , , , ,2,4,15.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
288,5.0,10.0,8.0,7.0,3.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,16.0,2,1.0,1.0,5.0,1.0,Straight,Female,No,Metro,Own,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
290,1.0,10.0,5.0,1.0,3.0,1.0, , , , , , , , , , , , , , , ,2,4,15.0,1,1.0,1.0,9.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
291,,,,,,, , , , , , , , , , , , , , , , , ,, ,0.0,2.0,2.0,1.0,,,,Non-metro,Rent,Yes,,,,,,,,,,,,,,
292,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,2.0,1.0,1.0,,,,Metro,Rent,Yes,,,,,,,,,,,,,,
293,4.0,10.0,8.0,2.0,5.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,17.0,1,1.0,2.0,4.0,1.0,Straight,Male,No,Metro,Rent,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
294,1.0,10.0,7.0,1.0,1.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,2,2,4,15.0,2,0.0,1.0,4.0,1.0,Straight,Female,No,Non-metro,Own,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes
295,1.0,10.0,1.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,13.0,1,0.0,1.0,4.0,1.0,Straight,Male,No,Non-metro,Own,Yes,,,,,,,,,,,,,,
296,,,,,,, , , , , , , , , , , , , , , , , ,, ,0.0,1.0,5.0,1.0,,,,Non-metro,Own,Yes,,,,,,,,,,,,,,
298,3.0,1.0,1.0,2.0,3.0,3.0, , , , , , , , , , , , , , , ,2,2,13.0,2,1.0,1.0,5.0,1.0,Straight,Female,Yes,Metro,Own,Yes,,,,,,,,,,,,,,
299,1.0,10.0,1.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,14.0,1,1.0,1.0,6.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
300,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,6.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
301,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,5.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
302,2.0,2.0,3.0,2.0,1.0,3.0, , , , , , , , , , , , , , , ,2,4,15.0,1,1.0,1.0,2.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
303,2.0,1.0,3.0,6.0,4.0,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,4,17.0,2,1.0,1.0,3.0,1.0,Straight,Female,No,Metro,Own,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No
306,5.0,10.0,8.0,3.0,4.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,4,16.0,1,1.0,1.0,3.0,1.0,Straight,Male,No,Metro,Own,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
307,2.0,10.0,7.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,13.0,2,1.0,1.0,5.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
308,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
309,3.0,10.0,10.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,17.0,1,1.0,1.0,3.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
310,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
311,5.0,10.0,7.0,1.0,10.0,1.0, , , , , , , , , , , , , , , ,2,4,14.0,2,1.0,2.0,4.0,1.0,Straight,Female,No,Metro,Rent,Yes,,,,,,,,,,,,,,
312,2.0,10.0,10.0,1.0,1.0,2.0, , , , , , , , , , , , , , , ,2,4,13.0,2,0.0,1.0,6.0,1.0,Straight,Female,No,Non-metro,Own,Yes,,,,,,,,,,,,,,
313,1.0,10.0,1.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,15.0,1,1.0,2.0,4.0,1.0,Straight,Male,No,Metro,Rent,Yes,,,,,,,,,,,,,,
315,7.0,10.0,10.0,5.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,14.0,1,1.0,1.0,5.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
316,1.0,10.0,5.0,6.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,4,16.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No
317,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,3.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
318,1.0,10.0,5.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,14.0,1,1.0,1.0,4.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
319,1.0,10.0,5.0,1.0,1.0,10.0, , , , , , , , , , , , , , , ,4,4,16.0,2,1.0,2.0,3.0,1.0,Something else,Female,No,Metro,Rent,Yes,,,,,,,,,,,,,,
322,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,4.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
323,2.0,10.0,5.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,17.0,2,1.0,1.0,4.0,1.0,Straight,Female,No,Metro,Own,Yes,,,,,,,,,,,,,,
324,1.0,10.0,5.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,17.0,1,1.0,1.0,3.0,1.0,Straight,Male,No,Metro,Own,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
327,3.0,10.0,9.0,4.0,2.0,1.0, , , , , , , , , , , , , , , ,2,4,17.0,2,0.0,1.0,10.0,1.0,Straight,Female,No,Non-metro,Own,Yes,,,,,,,,,,,,,,
328,9.0,1.0,5.0,10.0,8.0,6.0, , , , , , , , , , , , , , , ,2,4,15.0,2,0.0,1.0,7.0,1.0,Straight,Female,No,Non-metro,Own,Yes,,,,,,,,,,,,,,
329,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,5.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
330,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0, , , , , , , , , , , , , , , ,-1,-1,13.0,1,1.0,1.0,4.0,1.0,,Male,,Metro,Own,Yes,,,,,,,,,,,,,,
331,,,,,,, , , , , , , , , , , , , , , , , ,, ,1.0,1.0,5.0,1.0,,,,Metro,Own,Yes,,,,,,,,,,,,,,
332,1.0,10.0,7.0,1.0,1.0,1.0, , , , , , , , , , , , , , , ,2,4,13.0,1,1.0,1.0,6.0,1.0,Straight,Male,No,Metro,Own,Yes,,,,,,,,,,,,,,
